1973-05,2.6
1973-06,74
1973-07,553.1
1973-08,478.8
1973-09,256.6
1973-10,26.2
1973-11,0.2
1973-12,9.8
1974-01,0.2
1974-02,0.6
1974-03,0.3
1974-04,0.7
1974-05,14.6
1974-06,40.8
1974-07,289.5
1974-08,372.9
1974-09,65.3
1974-10,89
1974-11,0.8
1974-12,1.9
1975-01,1.2
1975-02,3.4
1975-03,0.6
1975-04,0.2
1975-05,3.4
1975-06,136.2
1975-07,265.4
1975-08,357.7
1975-09,245.3
1975-10,51
1975-11,0.1
1975-12,0.3
1976-01,7.3
1976-02,0.7
1976-03,3.4
1976-04,3.8
1976-05,8.4
1976-06,158.9
1976-07,261.3
1976-08,350.5
1976-09,183.3
1976-10,1.2
1976-11,46.8
1976-12,2
1977-01,2.5
1977-02,5.3
1977-03,4.9
1977-04,3
1977-05,10.3
1977-06,157.3
1977-07,265.3
1977-08,316.1
1977-09,188.8
1977-10,12.5
1977-11,35.2
1977-12,1.6
1978-01,3.5
1978-02,15.7
1978-03,5.5
1978-04,4
1978-05,0.1
1978-06,138
1978-07,318.7
1978-08,409.3
1978-09,61.8
1978-10,7.3
1978-11,21.9
1978-12,17.5
1979-01,21.3
1979-02,35.2
1979-03,8.5
1979-04,0.2
1979-05,9.3
1979-06,110.1
1979-07,195.7
1979-08,260
1979-09,34.9
1979-10,6.1
1979-11,97.7
1979-12,2.8
1980-01,0.4
1980-02,0.7
1980-03,0.5
1980-04,0.2
1980-05,0.9
1980-06,254.4
1980-07,186.8
1980-08,345.7
1980-09,50.3
1980-10,3.4
1980-11,1.8
1980-12,28.9
1981-01,4.3
1981-02,0.4
1981-03,10.1
1981-04,0.1
1981-05,10.7
1981-06,118.1
1981-07,268.7
1981-08,297.2
1981-09,122.5
1981-10,20.6
1981-11,19.1
1981-12,18.4
1982-01,44.8
1982-02,4.7
1982-03,3.2
1982-04,2.7
1982-05,8.3
1982-06,61.5
1982-07,247.2
1982-08,386.7
1982-09,89.3
1982-10,23.3
1982-11,60
1982-12,2.4
1983-01,4.8
1983-02,0.6
1983-03,0.1
1983-04,13.7
1983-05,13.9
1983-06,88.3
1983-07,238.2
1983-08,364.4
1983-09,291.5
1983-10,55.2
1983-11,0.1
1983-12,1.1
1984-01,15.2
1984-02,6.1
1984-03,0.1
1984-04,0.1
1984-05,0.1
1984-06,63.5
1984-07,165.3
1984-08,536
1984-09,60.3
1984-10,12.5
1984-11,0.1
1984-12,0.5
1985-01,2.1
1985-02,0.1
1985-03,0.2
1985-04,4.5
1985-05,4.2
1985-06,55.4
1985-07,211.7
1985-08,294.4
1985-09,144.4
1985-10,157.8
1985-11,0.1
1985-12,0.1
1986-01,9.5
1986-02,40.5
1986-03,2.5
1986-04,0.2
1986-05,5.3
1986-06,129.8
1986-07,470.6
1986-08,237.5
1986-09,33.4
1986-10,6.5
1986-11,0.1
1986-12,1.2
1987-01,25.7
1987-02,13.2
1987-03,0.6
1987-04,0.1
1987-05,7.1
1987-06,74.3
1987-07,144.2
1987-08,362.7
1987-09,77.7
1987-10,55.1
1987-11,8.1
1987-12,15.3
1988-01,3.5
1988-02,0.6
1988-03,2.2
1988-04,5.1
1988-05,4.7
1988-06,136
1988-07,313.6
1988-08,278.9
1988-09,146.5
1988-10,59.5
1988-11,0.4
1988-12,0.1
1989-01,2.3
1989-02,0.2
1989-03,9.4
1989-04,0.2
1989-05,2.9
1989-06,129.8
1989-07,150.5
1989-08,369.5
1989-09,88.2
1989-10,0.6
1989-11,0.1
1989-12,4.8
1990-01,0.7
1990-02,9.3
1990-03,1.3
1990-04,1
1990-05,29.4
1990-06,161.2
1990-07,265
1990-08,384.2
1990-09,258.3
1990-10,23.2
1990-11,2.8
1990-12,7.6
1991-01,0.1
1991-02,3.6
1991-03,1.3
1991-04,3.3
1991-05,1.3
1991-06,96.4
1991-07,344.7
1991-08,262.2
1991-09,25.1
1991-10,0.1
1991-11,3.8
1991-12,3.6
1992-01,0.1
1992-02,0.2
1992-03,0.1
1992-04,0.1
1992-05,5.8
1992-06,51
1992-07,211.8
1992-08,314.4
1992-09,105.9
1992-10,62.7
1992-11,2.2
1992-12,0.1
1993-01,0.1
1993-02,5
1993-03,7.2
1993-04,0.6
1993-05,2.9
1993-06,113.5
1993-07,337.7
1993-08,236.9
1993-09,300.5
1993-10,22.1
1993-11,1.3
1993-12,4.1
1994-01,14.7
1994-02,5.4
1994-03,0.2
1994-04,5.5
1994-05,1.3
1994-06,221.1
1994-07,352.9
1994-08,385.8
1994-09,187.2
1994-10,2.6
1994-11,2.9
1994-12,0.1
1995-01,14.7
1995-02,0.8
1995-03,15.6
1995-04,1.4
1995-05,1.3
1995-06,67.2
1995-07,320.2
1995-08,252.1
1995-09,163.6
1995-10,19.6
1995-11,0.1
1995-12,8.1
1996-01,10.3
1996-02,4.7
1996-03,2.2
1996-04,0.4
1996-05,1.4
1996-06,48.6
1996-07,438.5
1996-08,366.3
1996-09,154.7
1996-10,57.3
1996-11,1.1
1996-12,0.1
1997-01,3
1997-02,0.1
1997-03,0.7
1997-04,4
1997-05,1.7
1997-06,89.7
1997-07,345.9
